"customerID","tenure","cancel","InternetService"
"1397-XKKWR",7,1,"DSL"
"3945-GFWQL",12,0,"DSL"
"8097-OMULG",59,1,"DSL"
"6013-BHCAW",61,1,"DSL"
"0401-WDBXM",72,1,"Fiber optic"
"3387-PLKUI",13,1,"No"
"6096-EGVTU",64,1,"No"
"3797-VTIDR",1,0,"DSL"
"5081-NWSUP",10,1,"DSL"
"2580-ATZSQ",65,1,"DSL"
"8085-MSNLK",62,1,"Fiber optic"
"9691-HKOVS",55,1,"DSL"
"9881-VCZEP",25,1,"DSL"
"9526-BIHHD",1,0,"DSL"
"8757-TFHHJ",1,1,"DSL"
"4523-WXCEF",59,0,"Fiber optic"
"1468-DEFNC",64,1,"No"
"5119-KEPFY",36,1,"Fiber optic"
"8364-TRMMK",3,0,"DSL"
"0916-KNFAJ",61,1,"DSL"
"8319-QBEHW",26,1,"DSL"
"3063-QFSZL",1,0,"DSL"
"8775-LHDJH",1,0,"Fiber optic"
"9625-QNLUX",68,1,"Fiber optic"
"3097-NQYSN",2,0,"Fiber optic"
"4024-CSNBY",72,1,"Fiber optic"
"7110-BDTWG",71,1,"DSL"
"7493-GVFIO",57,1,"No"
"0690-SRQID",4,1,"No"
"9605-WGJVW",1,1,"Fiber optic"
"9114-DPSIA",72,1,"DSL"
"4700-UBQMV",21,1,"DSL"
"7711-GQBZC",71,1,"No"
"3565-UNOCC",29,0,"Fiber optic"
"4627-MIHJH",69,1,"Fiber optic"
"9795-NREXC",64,1,"DSL"
"8573-CGOCC",16,1,"No"
"7356-AYNJP",4,1,"No"
"9249-FXSCK",52,0,"Fiber optic"
"5493-SDRDQ",2,0,"DSL"
"6286-SUUWT",1,1,"No"
"4819-HJPIW",18,1,"DSL"
"8654-DHAOW",2,1,"DSL"
"5438-QMDDL",19,1,"DSL"
"9812-GHVRI",40,1,"Fiber optic"
"5553-AOINX",66,1,"Fiber optic"
"1228-ZLNBX",21,1,"Fiber optic"
"4226-KKDON",8,1,"DSL"
"3831-YCPUO",72,1,"Fiber optic"
"7445-WMRBW",48,1,"DSL"
"3308-DGHKL",69,1,"No"
"9924-JPRMC",72,1,"Fiber optic"
"0080-EMYVY",14,1,"DSL"
"6218-KNUBD",6,1,"DSL"
"7337-CINUD",8,1,"No"
"7609-NRNCA",17,1,"No"
"0623-EJQEG",65,1,"Fiber optic"
"7153-CHRBV",57,1,"DSL"
"0871-URUWO",13,0,"Fiber optic"
"9190-MFJLN",19,0,"Fiber optic"
"6198-PNNSZ",56,1,"Fiber optic"
"3317-VLGQT",14,1,"Fiber optic"
"4132-POCZS",52,1,"DSL"
"5614-DNZCE",58,1,"DSL"
"1095-JUDTC",47,0,"Fiber optic"
"3896-RCYYE",67,1,"DSL"
"9638-JIQYA",2,1,"DSL"
"3258-SANFR",6,1,"DSL"
"3726-TBHQT",71,1,"Fiber optic"
"3190-ITQXP",46,1,"No"
"0870-VEMYL",5,0,"DSL"
"4833-QTJNO",67,1,"Fiber optic"
"3039-MJSLN",3,1,"No"
"0178-CIIKR",3,1,"No"
"5385-SUIRI",52,0,"Fiber optic"
"3982-XWFZQ",42,0,"DSL"
"5774-QPLTF",50,1,"No"
"2322-VCZHZ",23,1,"Fiber optic"
"5010-IPEAQ",67,1,"DSL"
"4009-ALQFH",25,0,"Fiber optic"
"6383-ZTSIW",39,1,"Fiber optic"
"8990-YOZLV",69,1,"DSL"
"3069-SSVSN",1,1,"DSL"
"5222-IMUKT",32,1,"Fiber optic"
"3627-FCRDW",9,0,"Fiber optic"
"7562-GSUHK",16,0,"Fiber optic"
"6685-XSHHU",60,1,"No"
"8901-UPRHR",72,1,"Fiber optic"
"4903-UYAVB",5,0,"No"
"0118-JPNOY",26,1,"Fiber optic"
"6776-TLWOI",3,0,"No"
"3845-FXCYS",2,1,"No"
"5857-XRECV",2,1,"No"
"0725-CXOTM",36,1,"DSL"
"4343-EJVQB",7,1,"Fiber optic"
"9000-PLFUZ",60,1,"DSL"
"3427-GGZZI",19,1,"Fiber optic"
"7779-ORAEL",45,1,"DSL"
"0644-OQMDK",4,1,"Fiber optic"
"4077-CROMM",31,0,"Fiber optic"
"3154-CFSZG",47,1,"Fiber optic"
"2868-MZAGQ",1,0,"Fiber optic"
"4847-QNOKA",1,0,"DSL"
"2220-IAHLS",1,1,"No"
"1658-XUHBX",59,1,"Fiber optic"
"6379-RXJRQ",10,0,"Fiber optic"
"2378-HTWFW",35,1,"Fiber optic"
"8650-RHRKE",4,0,"DSL"
"4377-VDHYI",32,1,"Fiber optic"
"0475-RIJEP",43,0,"Fiber optic"
"1260-TTRXI",4,0,"DSL"
"3719-TDVQB",54,1,"No"
"6328-ZPBGN",11,0,"Fiber optic"
"0201-MIBOL",66,1,"Fiber optic"
"4937-QPZPO",61,1,"Fiber optic"
"2925-VDZHY",72,1,"DSL"
"6981-TDRFT",44,1,"DSL"
"3413-CSSTH",41,1,"DSL"
"8033-VCZGH",50,1,"Fiber optic"
"4789-KWMXN",47,0,"Fiber optic"
"0224-NIJLP",8,1,"No"
"7542-CYDDM",18,1,"No"
"4718-WXBGI",72,1,"DSL"
"2867-UIMSS",1,0,"Fiber optic"
"8495-PRWFH",42,1,"DSL"
"0439-IFYUN",18,1,"Fiber optic"
"5716-LIBJC",13,1,"Fiber optic"
"2868-LLSKM",68,1,"Fiber optic"
"8111-RKSPX",4,0,"Fiber optic"
"2988-QRAJY",69,1,"Fiber optic"
"1585-MQSSU",17,0,"DSL"
"0071-NDAFP",25,1,"No"
"2856-NNASM",43,0,"Fiber optic"
"7328-ZJAJO",59,1,"No"
"6458-CYIDZ",5,1,"Fiber optic"
"8559-CIZFV",21,0,"DSL"
"1090-PYKCI",69,1,"Fiber optic"
"3058-WQDRE",13,1,"DSL"
"7547-EKNFS",42,0,"Fiber optic"
"2279-AXJJK",52,1,"Fiber optic"
"6769-DYBQN",46,0,"Fiber optic"
"0909-SELIE",61,1,"DSL"
"3417-TSCIC",29,1,"DSL"
"1042-HFUCW",25,1,"DSL"
"4439-JMPMT",5,0,"Fiber optic"
"6537-OTKMY",15,1,"DSL"
"8999-EXMNO",19,1,"No"
"6725-TPKJO",44,1,"No"
"2446-BEGGB",6,0,"Fiber optic"
"7162-WPHPM",58,1,"DSL"
"1599-MMYRQ",62,1,"Fiber optic"
"8821-KVZKQ",70,1,"DSL"
"1496-GGSUK",1,0,"DSL"
"6434-TTGJP",10,1,"DSL"
"0042-JVWOJ",26,1,"No"
"0130-SXOUN",66,1,"Fiber optic"
"2575-GFSOE",7,0,"Fiber optic"
"2330-PQGDQ",51,1,"Fiber optic"
"1452-UZOSF",72,1,"Fiber optic"
"2097-YVPKN",65,1,"No"
"2842-JTCCU",2,0,"DSL"
"8597-CTXVJ",70,1,"DSL"
"6631-HMANX",72,1,"DSL"
"9962-BFPDU",1,1,"No"
"3296-SILRA",1,0,"Fiber optic"
"9681-OXGVC",5,0,"Fiber optic"
"6394-HHHZM",3,1,"No"
"5995-LFTLE",58,1,"No"
"5180-UCIIQ",22,0,"DSL"
"1932-UEDCX",33,1,"Fiber optic"
"7153-OANIO",1,0,"Fiber optic"
"5188-HGMLP",54,1,"Fiber optic"
"0665-XHDJU",72,1,"Fiber optic"
"6521-YYTYI",1,0,"Fiber optic"
"8878-HMWBV",3,0,"DSL"
"8265-HKSOW",72,1,"Fiber optic"
"3544-FBCAS",72,1,"DSL"
"5331-RGMTT",54,1,"Fiber optic"
"4759-PXTAN",59,1,"DSL"
"7054-DMVAS",54,1,"DSL"
"3428-MMGUB",60,1,"Fiber optic"
"6549-BTYPG",60,1,"DSL"
"7823-JSOAG",3,1,"Fiber optic"
"3705-RHRFR",69,1,"Fiber optic"
"9374-YOLBJ",1,1,"No"
"9074-KGVOX",50,1,"DSL"
"6128-DAFVY",56,1,"DSL"
"9933-QRGTX",60,1,"Fiber optic"
"4476-OSWTN",69,1,"Fiber optic"
"3751-KTZEL",1,0,"DSL"
"1977-STDKI",1,0,"Fiber optic"
"5066-GFJMM",3,1,"No"
"2661-GKBTK",60,1,"DSL"
"0458-HEUZG",13,1,"DSL"
"7268-WNTCP",62,1,"No"
"0824-VWDPO",45,1,"Fiber optic"
"8409-WQJUX",25,1,"DSL"
"2578-JQPHZ",44,1,"Fiber optic"
"3278-FSIXX",2,1,"DSL"
"5813-UECBU",33,0,"Fiber optic"
"0328-GRPMV",1,0,"Fiber optic"
"9746-UGFAC",22,1,"No"
"2946-KIQSP",35,1,"DSL"
"0625-AFOHS",29,1,"No"
"6726-WEXXK",27,1,"Fiber optic"
"4636-OLWOE",54,1,"DSL"
"4342-HENTK",2,0,"Fiber optic"
"4685-ERGHK",57,1,"Fiber optic"
"0885-HMGPY",62,1,"DSL"
"5003-OKNNK",15,1,"No"
"4195-SMMNX",2,0,"No"
"7208-PSIHR",70,1,"Fiber optic"
"4012-ZTHBR",21,1,"DSL"
"0489-WMEMG",23,1,"DSL"
"7435-ZNUYY",6,1,"No"
"1354-YZFNB",4,1,"No"
"6956-SMUCM",3,0,"Fiber optic"
"2985-FMWYF",23,1,"Fiber optic"
"2812-ENYMO",26,1,"DSL"
"2717-HVIZY",8,1,"No"
"3223-WZWJM",26,0,"Fiber optic"
"3422-GALYP",2,1,"Fiber optic"
"9053-JZFKV",67,0,"Fiber optic"
"2530-ENDWQ",71,0,"Fiber optic"
"2890-WFBHU",59,1,"DSL"
"0327-WFZSY",39,1,"Fiber optic"
"7977-HXJKU",21,1,"No"
"6615-ZGEDR",1,0,"No"
"7033-CLAMM",48,1,"No"
"4023-RTIQM",31,1,"DSL"
"0864-FVJNJ",64,1,"Fiber optic"
"7356-IWLFW",46,1,"Fiber optic"
"9541-PWTWO",52,1,"DSL"
"3967-VQOGC",67,1,"No"
"7872-RDDLZ",67,1,"DSL"
"9250-WYPLL",5,0,"Fiber optic"
"6308-CQRBU",71,1,"Fiber optic"
"2754-XBHTB",9,0,"Fiber optic"
"1597-LHYNC",26,0,"Fiber optic"
"0186-CAERR",71,1,"Fiber optic"
"3043-SUDUA",32,1,"No"
"5442-BHQNG",2,1,"Fiber optic"
"2169-RRLFW",71,1,"No"
"5872-OEQNH",60,1,"DSL"
"3162-KKZXO",55,1,"Fiber optic"
"7055-VKGDA",54,0,"Fiber optic"
"0754-UKWQP",2,0,"Fiber optic"
"8873-GLDMH",6,1,"Fiber optic"
"5696-JVVQY",48,1,"DSL"
"8946-BFWSG",63,1,"No"
"7493-TPUWZ",1,0,"Fiber optic"
"0547-HURJB",12,1,"No"
"8904-OPDCK",54,1,"DSL"
"8845-LWKGE",30,1,"DSL"
"1577-HKTFG",30,0,"No"
"8752-STIVR",4,0,"Fiber optic"
"0691-NIKRI",40,1,"Fiber optic"
"5022-JNQEQ",9,1,"Fiber optic"
"4558-FANTW",17,0,"Fiber optic"
"3249-VHRIP",62,1,"DSL"
"3736-BLEPA",28,1,"Fiber optic"
"4701-LKOZD",70,1,"DSL"
"6603-QWSPR",46,1,"Fiber optic"
"9921-QFQUL",23,1,"Fiber optic"
"1929-ZCBHE",47,1,"DSL"
"4378-MYPGO",68,1,"Fiber optic"
"8651-ENBZX",60,0,"Fiber optic"
"4129-LYCOI",67,1,"Fiber optic"
"7798-JVXYM",14,1,"DSL"
"8647-SDTWQ",57,1,"Fiber optic"
"2696-ECXKC",55,1,"Fiber optic"
"2081-KJSQF",1,1,"No"
"7623-TRNQN",1,0,"DSL"
"3323-CPBWR",23,1,"Fiber optic"
"9330-IJWIO",13,0,"Fiber optic"
"3384-CTMSF",47,1,"Fiber optic"
"0902-RFHOF",38,1,"No"
"9286-DOJGF",38,0,"Fiber optic"
"6048-QBXKL",2,1,"DSL"
"9661-MHUMO",1,0,"DSL"
"7718-RXDGG",15,1,"Fiber optic"
"1025-FALIX",26,1,"Fiber optic"
"3451-VAWLI",35,1,"No"
"3407-QGWLG",3,1,"No"
"1842-EZJMK",50,0,"Fiber optic"
"2347-WKKAE",42,1,"Fiber optic"
"8735-DCXNF",10,1,"DSL"
"3214-IYUUQ",61,1,"Fiber optic"
"1936-UAFEH",68,1,"Fiber optic"
"3587-PMCOY",10,1,"Fiber optic"
"8079-XRJRS",65,0,"Fiber optic"
"1027-LKKQQ",72,1,"DSL"
"7148-XZPHA",55,1,"Fiber optic"
"8073-IJDCM",1,0,"No"
"5309-TAIKL",7,1,"DSL"
"6856-RAURS",2,1,"Fiber optic"
"8778-LMWTJ",9,1,"Fiber optic"
"9717-IOAAF",27,1,"No"
"8884-ADFVN",7,0,"Fiber optic"
"2845-KDHVX",64,1,"DSL"
"0848-SOMKO",70,1,"DSL"
"2720-WGKHP",2,0,"Fiber optic"
"6734-FQAJX",67,1,"Fiber optic"
"2869-ADAWR",45,0,"Fiber optic"
"1535-VTJOQ",24,1,"No"
"6368-TZZDT",4,1,"No"
"0943-ZQPXH",44,1,"Fiber optic"
"1293-BSEUN",72,1,"No"
"9894-EZEWG",1,0,"Fiber optic"
"1302-TPUBN",66,1,"No"
"7851-FLGGQ",1,0,"DSL"
"0637-UBJRP",13,0,"Fiber optic"
"0940-OUQEC",10,0,"Fiber optic"
"2378-VTKDH",65,1,"Fiber optic"
"0927-CNGRH",1,1,"No"
"8608-OZTLB",38,1,"DSL"
"2335-GSODA",23,1,"DSL"
"1952-DVVSW",10,1,"No"
"0702-PGIBZ",4,0,"Fiber optic"
"6656-GULJQ",72,1,"DSL"
"9853-JFZDU",35,1,"DSL"
"1963-VAUKV",1,0,"No"
"3777-XROBG",58,1,"No"
"6994-FGRHH",70,1,"Fiber optic"
"4000-VGMQP",38,1,"DSL"
"3999-WRNGR",60,1,"DSL"
"3466-RITXD",26,1,"Fiber optic"
"2680-XKKNJ",8,1,"DSL"
"3058-HJCUY",41,0,"Fiber optic"
"2974-GGUXS",36,1,"Fiber optic"
"7994-XIRTR",54,1,"DSL"
"3259-FDWOY",71,0,"Fiber optic"
"2101-RANCD",55,1,"Fiber optic"
"7921-BEPCI",72,1,"DSL"
"0807-ZABDG",3,0,"DSL"
"8510-TMWYB",54,1,"DSL"
"3258-ZKPAI",72,1,"Fiber optic"
"1428-IEDPR",52,1,"Fiber optic"
"5298-GSTLM",60,1,"Fiber optic"
"4450-YOOHP",39,1,"DSL"
"6728-CZFEI",15,1,"DSL"
"5748-RNCJT",69,0,"Fiber optic"
"3653-NCRDJ",43,1,"No"
"6121-TNHBO",63,1,"DSL"
"5119-NZPTV",2,1,"Fiber optic"
"6519-ZHPXP",72,1,"Fiber optic"
"7739-LAXOG",32,0,"Fiber optic"
"3472-QPRCH",40,1,"No"
"8224-UAXBZ",58,1,"DSL"
"9610-WCESF",67,1,"DSL"
"9776-CLUJA",51,0,"Fiber optic"
"2486-WYVVE",31,1,"DSL"
"3865-ZYKAD",69,1,"Fiber optic"
"1422-DGUBX",32,1,"Fiber optic"
"2999-AANRQ",21,1,"DSL"
"8668-KNZTI",52,1,"DSL"
"0480-KYJVA",72,1,"No"
"6034-ZRYCV",72,0,"DSL"
"9746-YKGXB",52,1,"DSL"
"3926-YZVVX",41,1,"DSL"
"6000-UKLWI",41,1,"No"
"2079-FBMZK",6,0,"Fiber optic"
"6332-FBZRI",67,1,"DSL"
"2096-XOTMO",16,1,"No"
"3266-FTKHB",17,1,"No"
"8221-EQDGL",35,1,"DSL"
"2346-LOCWC",58,1,"No"
"6608-QQLVK",1,0,"DSL"
"0298-XACET",52,1,"DSL"
"7560-QJAVJ",70,1,"DSL"
"2995-YWTCD",19,1,"No"
"3551-HUAZH",1,0,"Fiber optic"
"9137-UIYPG",35,1,"Fiber optic"
"2809-ZMYOQ",32,1,"Fiber optic"
"5084-OOVCJ",17,1,"DSL"
"0254-WWRKD",67,1,"DSL"
"7727-SHVZV",9,1,"No"
"6302-JGYRJ",31,0,"DSL"
"5339-PXDVH",4,1,"Fiber optic"
"2205-LPVGL",58,1,"Fiber optic"
"8782-NUUOL",60,1,"DSL"
"3685-YLCMQ",58,0,"Fiber optic"
"7601-WFVZV",1,1,"No"
"4609-KNNWG",27,1,"No"
"4868-AADLV",66,1,"Fiber optic"
"9529-OFXHY",15,1,"Fiber optic"
"8634-MPHTR",47,0,"Fiber optic"
"2669-QVCRG",41,1,"Fiber optic"
"2478-EEWWM",59,1,"DSL"
"9174-IHETN",50,1,"Fiber optic"
"2233-TXSIU",17,1,"DSL"
"9644-UMGQA",6,1,"DSL"
"3256-EZDBI",51,1,"DSL"
"8761-NSOBC",44,0,"Fiber optic"
"0419-YAAPX",49,1,"Fiber optic"
"8413-VONUO",2,0,"Fiber optic"
"0872-CASZJ",59,1,"DSL"
"4726-DLWQN",50,1,"DSL"
"8164-OCKUJ",59,1,"No"
"3094-JOJAI",18,1,"Fiber optic"
"9494-MRNYX",10,1,"Fiber optic"
"2599-CZABP",14,1,"DSL"
"7945-PRBVF",35,1,"No"
"4544-RXFMG",8,1,"DSL"
"0859-YGKFW",18,1,"No"
"1150-FTQGN",60,1,"Fiber optic"
"9223-UCPVT",1,0,"Fiber optic"
"7196-LIWRH",6,1,"No"
"5448-VWNAM",19,1,"DSL"
"1177-XZBJL",53,1,"DSL"
"3518-FSTWG",72,1,"Fiber optic"
"9330-VOFSZ",60,1,"Fiber optic"
"4351-QLCSU",1,0,"DSL"
"0939-EREMR",13,1,"DSL"
"9389-ACWBI",5,1,"Fiber optic"
"5419-JPRRN",1,0,"Fiber optic"
"3644-QXEHN",13,1,"Fiber optic"
"2911-IJORQ",37,1,"DSL"
"5921-NGYRH",64,1,"Fiber optic"
"2100-BDNSN",5,0,"DSL"
"5998-DZLYR",61,1,"Fiber optic"
"0488-GSLFR",1,0,"Fiber optic"
"9318-NKNFC",1,0,"No"
"3985-HOYPM",26,1,"No"
"9728-FTTVZ",1,0,"Fiber optic"
"9548-LERKT",24,1,"No"
"6576-FBXOJ",17,1,"DSL"
"4310-KEDTB",26,1,"DSL"
"7254-IQWOZ",1,0,"Fiber optic"
"2474-BRUCM",40,0,"Fiber optic"
"4062-HBMOS",52,1,"Fiber optic"
"0742-NXBGR",1,0,"Fiber optic"
"2676-ISHSF",1,1,"No"
"9236-NDUCW",21,1,"DSL"
"4753-PADAS",67,1,"Fiber optic"
"6103-QCKFX",44,1,"DSL"
"7781-EWARA",70,1,"DSL"
"6110-OHIHY",3,0,"Fiber optic"
"7018-FPXHH",56,1,"DSL"
"5889-LFOLL",13,0,"Fiber optic"
"5708-EVONK",58,0,"Fiber optic"
"8708-XPXHZ",42,0,"Fiber optic"
"0616-ATFGB",1,0,"DSL"
"0572-ZJKLT",46,1,"Fiber optic"
"5135-RDDQL",63,1,"DSL"
"1353-LJWEM",11,1,"DSL"
"1794-SWWKL",15,1,"DSL"
"6166-YIPFO",72,1,"DSL"
"7016-BPGEU",29,0,"DSL"
"6876-ADESB",1,0,"DSL"
"9332-GYWLO",6,1,"DSL"
"1963-SVUCV",1,0,"DSL"
"4184-VODJZ",63,1,"Fiber optic"
"0220-EBGCE",2,0,"Fiber optic"
"1092-WPIVQ",18,1,"No"
"7233-IOQNP",43,1,"DSL"
"2834-JKOOW",15,1,"DSL"
"2754-VDLTR",10,0,"Fiber optic"
"2400-FEQME",55,1,"No"
"3190-XFANI",49,0,"Fiber optic"
"7551-DACSP",6,0,"DSL"
"4957-SREEC",70,1,"No"
"7235-NXZCP",2,0,"Fiber optic"
"0230-UBYPQ",63,1,"DSL"
"4923-ADWXJ",25,1,"DSL"
"1763-KUAAW",18,1,"No"
"1104-TNLZA",28,1,"Fiber optic"
"5195-KPUNQ",53,1,"Fiber optic"
"0520-FDVVT",35,0,"Fiber optic"
"3439-GVUSX",1,1,"DSL"
"1444-VVSGW",70,0,"Fiber optic"
"5712-PTIWW",2,0,"Fiber optic"
"5949-HGVJL",26,1,"DSL"
"5203-XEHAX",34,1,"DSL"
"1635-HDGFT",19,1,"No"
"3315-TOTBP",15,0,"Fiber optic"
"8050-XGRVL",62,1,"DSL"
"6661-HBGWL",42,0,"Fiber optic"
"1518-VOWAV",9,0,"DSL"
"9828-QHFBK",24,1,"DSL"
"3908-MKIMJ",68,1,"DSL"
"5012-YSPJJ",31,1,"DSL"
"5909-ECHUI",1,0,"DSL"
"1309-BXVOQ",21,0,"Fiber optic"
"6728-VOIFY",63,1,"Fiber optic"
"9317-WZPGV",2,0,"Fiber optic"
"4891-NLUBA",61,1,"DSL"
"2856-HYAPG",1,0,"Fiber optic"
"8969-PRHFK",18,1,"No"
"0661-KQHNK",6,1,"No"
"8709-KRDVL",33,1,"Fiber optic"
"4488-PSYCG",16,0,"No"
"1427-VERSM",56,1,"Fiber optic"
"9801-NOSHQ",23,1,"No"
"6339-YPSAH",9,1,"Fiber optic"
"3621-CEOVK",14,0,"Fiber optic"
"6906-ANDWJ",15,0,"Fiber optic"
"2159-TURXX",5,1,"No"
"1548-FEHVL",61,1,"Fiber optic"
"3795-CAWEX",70,1,"Fiber optic"
"6215-NQCPY",15,1,"Fiber optic"
"5647-URDKA",8,1,"No"
"2229-DPMBI",8,1,"No"
"9626-WEQRM",4,1,"DSL"
"2188-SXWVT",34,1,"DSL"
"6258-PVZWJ",68,1,"DSL"
"1094-BKOSX",45,1,"DSL"
"6969-MVBAI",9,1,"Fiber optic"
"2978-XXSOG",22,1,"DSL"
"2342-CKIAO",2,1,"No"
"6953-PBDIN",70,1,"DSL"
"3898-BSJYF",10,1,"DSL"
"3938-YFPXD",72,1,"DSL"
"7696-AMHOD",49,1,"DSL"
"2453-SAFNS",54,1,"DSL"
"9558-IHEZX",71,1,"Fiber optic"
"9617-UDPEU",22,1,"No"
"6340-DACFT",50,1,"No"
"4955-VCWBI",43,1,"No"
"6813-GZQCG",45,1,"No"
"7426-GSWPO",64,1,"Fiber optic"
"3389-KTRXV",23,1,"No"
"3118-UHVVQ",68,1,"No"
"1031-IIDEO",1,0,"Fiber optic"
"5832-XKAES",2,0,"Fiber optic"
"3205-MXZRA",26,1,"DSL"
"4701-AHWMW",55,0,"DSL"
"8317-BVKSO",14,1,"No"
"5702-KVQRD",71,1,"DSL"
"0083-PIVIK",64,1,"DSL"
"9210-IAHGH",7,0,"DSL"
"6169-PGNCD",57,1,"DSL"
"0023-XUOPT",13,0,"Fiber optic"
"4592-IWTJI",3,0,"DSL"
"4909-JOUPP",72,1,"Fiber optic"
"4657-FWVFY",40,1,"Fiber optic"
"2257-BOVXD",14,1,"DSL"
"7729-JTEEC",2,1,"DSL"
"7632-MNYOY",66,0,"Fiber optic"
"6518-LGAOV",38,0,"Fiber optic"
"7242-QZLXF",1,0,"DSL"
"4576-CSAJH",22,0,"DSL"
"1000-AJSLD",1,0,"No"
"9696-RMYBA",5,1,"Fiber optic"
"8690-UPCZI",29,1,"DSL"
"1062-LHZOD",1,0,"Fiber optic"
"9770-LXDBK",3,1,"No"
"4086-WITJG",71,1,"No"
"8344-WFMFH",9,1,"DSL"
"9600-NAXZN",43,0,"Fiber optic"
"8822-KNBHV",48,1,"DSL"
"8404-FYDIB",26,1,"Fiber optic"
"2791-SFVEW",9,1,"No"
"6457-USBER",1,0,"Fiber optic"
"6762-NSODU",46,1,"No"
"4662-EKDPQ",2,0,"DSL"
"9248-OJYKK",1,0,"Fiber optic"
"9888-ZCUMM",64,1,"DSL"
"3398-FSHON",12,0,"Fiber optic"
"3319-DWOEP",6,0,"Fiber optic"
"1074-WVEVG",59,1,"No"
"9979-RGMZT",7,1,"Fiber optic"
"6437-UDQJM",72,1,"DSL"
"1226-IENZN",16,1,"Fiber optic"
"2108-GLPQB",25,1,"DSL"
"9259-PACGQ",34,0,"DSL"
"4415-IJZTP",1,0,"Fiber optic"
"1465-VINDH",10,0,"Fiber optic"
"5474-LAMUQ",24,1,"No"
"3468-DRVQJ",10,1,"DSL"
"1122-YJBCS",69,1,"DSL"
"4990-ALDGW",57,1,"No"
"4816-OKWNX",50,1,"Fiber optic"
"3315-IKYZQ",28,1,"DSL"
"2810-FTLEM",16,0,"DSL"
"4747-LCAQL",25,1,"DSL"
"3411-WLRSQ",3,1,"Fiber optic"
"0898-XCGTF",61,1,"Fiber optic"
"8006-PYCSW",2,1,"No"
"8249-THVEC",51,1,"No"
"8722-PRFDV",71,1,"DSL"
"2164-SOQXL",20,1,"No"
"4020-KIUDI",6,1,"No"
"5850-BDWCY",6,1,"No"
"2038-YSEZE",29,1,"DSL"
"0827-ITJPH",36,1,"No"
"8799-OXZMD",28,1,"DSL"
"1925-TIBLE",7,0,"Fiber optic"
"1705-GUHPV",63,1,"No"
"4779-ZGICK",48,1,"No"
"0048-PIHNL",49,1,"No"
"0818-OCPZO",27,0,"Fiber optic"
"3967-KXAPS",72,1,"DSL"
"1447-GIQMR",1,0,"Fiber optic"
"3704-IEAXF",72,1,"DSL"
"6810-VCAEX",47,1,"DSL"
"0674-EYYZV",1,1,"DSL"
"4480-MBMLB",36,1,"Fiber optic"
"1395-OFUWC",43,1,"DSL"
"0822-QGCXA",27,1,"DSL"
"0872-NXJYS",9,0,"Fiber optic"
"2832-KJCRD",38,1,"Fiber optic"
"3588-WSTTJ",35,1,"Fiber optic"
"5090-EMGTC",59,1,"Fiber optic"
"2346-CZYIL",27,1,"No"
"3798-EPWRR",2,1,"DSL"
"6258-NGCNG",7,1,"No"
"4186-ZBUEW",36,1,"DSL"
"5274-XHAKY",41,1,"Fiber optic"
"1442-BQPVU",13,1,"DSL"
"3978-YNKDD",19,1,"No"
"4940-KHCWD",60,1,"DSL"
"9412-ARGBX",48,0,"Fiber optic"
"1389-CXMLU",3,0,"Fiber optic"
"9589-ABEPT",69,1,"Fiber optic"
"9388-ZEYVT",43,1,"DSL"
"0305-SQECB",11,1,"DSL"
"7605-SNLQG",45,1,"DSL"
"4670-TABXH",72,1,"Fiber optic"
"5561-NWEVX",2,0,"Fiber optic"
"0064-SUDOG",12,1,"No"
"8561-NMTBD",67,1,"Fiber optic"
"5161-XEUVX",37,1,"Fiber optic"
"8292-FRFZQ",39,1,"DSL"
"8591-NXRCV",41,1,"DSL"
"7895-VONWT",25,1,"DSL"
"4526-RMTLL",8,1,"DSL"
"6253-GNHWH",71,1,"DSL"
"4566-NECEV",5,1,"Fiber optic"
"8080-POTJR",30,1,"DSL"
"6906-MPARY",40,1,"Fiber optic"
"3662-FXJFO",54,1,"No"
"8107-RZLNV",72,1,"Fiber optic"
"0516-OOHAR",28,1,"Fiber optic"
"2027-CWDNU",18,1,"Fiber optic"
"2737-WFVYW",2,0,"DSL"
"9912-OMZDS",59,1,"Fiber optic"
"3733-ZEECP",22,1,"DSL"
"7878-RTCZG",1,1,"No"
"2452-MRMZF",72,1,"No"
"2272-QAGFO",14,0,"Fiber optic"
"7103-IPXPJ",50,1,"Fiber optic"
"4342-HFXWS",48,1,"DSL"
"3545-CNWRG",49,1,"Fiber optic"
"1785-BPHTP",28,1,"Fiber optic"
"4989-LIXVT",68,1,"Fiber optic"
"7315-WYOAW",13,1,"Fiber optic"
"1173-XZPYF",11,1,"Fiber optic"
"9850-OWRHQ",3,0,"Fiber optic"
"3768-NLUBH",57,0,"Fiber optic"
"8676-TRMJS",3,0,"Fiber optic"
"2509-TFPJU",72,1,"No"
"9530-GRMJG",70,1,"DSL"
"6898-RBTLU",49,1,"DSL"
"5481-NTDOH",67,1,"Fiber optic"
"2068-WWXQZ",46,1,"No"
"7359-SSBJK",64,0,"DSL"
"2061-VVFST",37,1,"No"
"0685-MLYYM",2,0,"Fiber optic"
"0749-IRGQE",13,1,"DSL"
"2380-DAMQP",72,1,"Fiber optic"
"2256-YLYLP",68,1,"DSL"
"1272-ILHFG",15,1,"No"
"0164-XAIRP",24,1,"No"
"5666-CYCYZ",24,1,"Fiber optic"
"4011-ARPHK",27,1,"DSL"
"8182-PNAGI",12,0,"DSL"
"6365-HITVU",71,1,"DSL"
